method,page,para_index,source,text
text,40,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"A high-quality brand with an affordable price and reliable purity; it is the best choice for healthy family hydration. 56 Nestlé Pure Life production sources worldwide N˚1 bottled water brand in the world, in value More than 1500 glasses drunk every second worldwide 16 year old brand countries Present in 41"
text,42,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Parents want their children to make the most of their potential. Nestlé Milo, which is mainly consumed by children aged 7-12, can help to provide the nourishing energy they need to succeed."
text,42,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Activ-Go plays a role in energy release, muscle function, bone maintenance and red blood cell formation, all essential for physical activity."
text,42,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"The re-launched recipe with Activ-Go was developed by our scientists and introduced in 2014 in Indonesia, Malaysia and Vietnam."
text,42,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"It will be launched in other Asian, African and Latin American countries this year. Nestlé Milo celebrated its 80th birthday in 2014."
text,42,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,It was created by Nestlé engineer Thomas Mayne to help children who had poor diets get sufficient nutrition.
text,42,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"He created Nestlé Milo from malt, milk and cocoa to give children the nutritious energy they need to get the best out of their day."
text,42,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"It was launched at the Sydney Easter Show in 1934. Nestlé Milo has been a staunch supporter of youth sports throughout its history, and has fuelled generations through their formative years."
text,42,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Nestlé Milo, an iconic brand with a long and distinguished history, has been re-launched in parts of South East Asia and Africa with a new visual identity and a branded active benefit, Activ-Go."
text,42,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,It is made from a unique malt extract and a combination of nine micronutrients (six vitamins and three minerals). 11.4 billion servings fortified with iron each year 6 vitamins and 3 minerals in Nestlé Milo Activ-Go3 6 cups of Nestlé Milo consumed every day Nourishing champions for countries Present in 47 80 32 years mio Written as  in the excel file
text,44,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,The successful roll-out of Maggi Oats Noodles demonstrated that healthy eating can be both enjoyable and tasty.
text,44,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Strong sales of the new product show that it is also good business. Maggi Oats Noodles meet Nestlé Nutritional Foundation criteria, which are based on public health recommendations."
text,44,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"The consumer communication reinforces the importance for families to start the day with a well-balanced breakfast, including fruits and milk."
text,44,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"In 2014, we continued to renovate Maggi products all around the world, reducing salt and fat and improving their nutritional benefits."
text,44,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,The Maggi company began selling powdered soups in Switzerland in 1885. Julius Maggi had pioneered the production of pea and bean soups at the request of the Swiss Public Welfare Society to address the dietary deficiency of the working population.
text,44,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"The advent of factory work for women meant less time to prepare food, and the soups were a convenient and nourishing alternative."
text,44,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Maggi entered the Nestlé family in 1947, when the holding company, Alimentana S.A., merged with Nestlé to become Nestlé Alimentana S.A."
text,44,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Last year, Maggi created a new breakfast option for the Indian market, Maggi Oats Noodles, offering Nutrition, Health and Wellness in a bowl."
text,44,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"The noodles are made from 51% wholegrain oat flour, fibre (equivalent to one bowl of oats), with a real vegetable garnish, as well as the popular authentic masala taste. 5.2 billion noodle packs sold per year countries where Maggi products are sold fortified servings everyday 250 130 mio of salt reduced since 2005 12 600 tonnes"
text,45,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Financial review Group sales (in CHF) 91.6 billion Organic growth 4.5% Real internal growth 2.3% Trading operating profit (in CHF) 14.0 billion Trading operating profit margin 15.3% +30 basis points constant currencies Earnings per share (in CHF) 4.54 Underlying earnings per share +4.4% constant currencies Operating cash flow (in CHF) 14.7 billion Free cash flow (in CHF) 14.1 billion Proposed dividend (in CHF) 2.20 Proposed dividend increase +2.3% Outlook While delivering in the short term, we remain focused on our business long term, strengthening the foundations of future growth."
text,45,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"We expect 2015 to be similar to 2014 and we aim to achieve organic growth of around 5% with improvements in margins, underlying earnings per share in constant currencies and capital efficiency."
text,46,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,In millions of CHF 2013 2014 RIG (%) OG (%) Powdered and Liquid Beverages Soluble coffee / coffee systems 9 619 9 328 45.9% Other 10 876 10 974 54.1% Total sales 20 495 20 302 100.0% +4.2% +5.4% Trading operating profit 4 649 4 685 23.1% Water Total sales 6 773 6 875 +6.2% +5.3% Trading operating profit 678 710 10.3% Milk products and Ice cream Milk products 13 010 12 626 75.4% Ice cream 4 347 4 117 24.6% Total sales 17 357 16 743 100.0% -1.0% +3.4% Trading operating profit 2 632 2 701 16.1% Nutrition and Health Science (a) Total sales 11 840 13 046 +5.3% +8.7% Trading operating profit 2 228 2 723 20.9% Prepared dishes and cooking aids Frozen and chilled 7 782 7 302 53.9% Culinary and other 6 389 6 236 46.1% Total sales 14 171 13 538 100.0% -1.2% -0.1% Trading operating profit 1 876 1 808 13.4% Confectionery Chocolate 7 477 7 053 72.2% Sugar confectionery 1 230 1 148 11.7% Biscuits 1 576 1 568 16.1% Total sales 10 283 9 769 100.0% -0.1% +4.2% Trading operating profit 1 630 1 344 13.8% PetCare Total sales 11 239 11 339 +5.0% +5.6% Trading operating profit 2 163 2 246 19.8% (a) Renamed following the integration of Galderma as from July 2014.
text,47,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Introduction In 2014 we delivered strong results in a soft trading environment, building on the good growth of past years."
text,47,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"They demonstrate the intrinsic strengths of Nestlé: the commitment of our people, our global footprint, the strength of our portfolio and the quality of our innovation."
text,47,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"While delivering in the short term, we remain focused on our business long term, strengthening the foundations of future growth."
text,47,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Employees by geographic area 2013 2014 Europe (a) 28.0% 28.2% Americas 32.5% 32.7% Asia, Oceania and Africa 39.5% 39.1% Total 100.0% 100.0% (a) 11 177 employees in Switzerland in 2014."
text,47,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,Factories by geographic area Nestlé has operations in 197 countries and 442 factories in 86 countries.
text,47,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Eight were acquired during the year and 13 divested. 2013 2014 Europe 140 136 Americas 164 163 Asia, Oceania and Africa 143 143 Total 447 442 Employees by activity In thousands 2013 2014 Factories 178 175 Administration and sales 155 164 Total 333 339"
text,48,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Operating segments: trading operating profit In % of sales Zone Europe 15.3 Zone Americas 18.8 Zone Asia, Oceania and Africa 18.7 Nestlé Waters 9.7 Nestlé Nutrition 20.8 Other businesses (a) 19.1 (a) Mainly Nespresso, Nestlé Professional, Nestlé Health Science and Nestlé Skin Health (renamed following the integration of Galderma as from July 2014)."
text,48,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,Trading operating profit 14 000 15.2% 13 500 15.0% 13 000 14.8%
text,48,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"2013 2014 P In millions of CHF P In % of sales Principal key figures (a) (illustrative) in CHF, USD, EUR In millions (except for data per share) Total CHF Total CHF Total USD Total USD Total EUR Total EUR 2013 2014 2013 2014 2013 2014 Sales 92 158 91 612 99 452 99 961 74 858 75 431 Trading operating profit 14 047 14 019 15 159 15 296 11 410 11 543 Profit for the period attributable to shareholders of the parent (Net profit) 10 015 14 456 10 808 15 774 8 135 11 903 Equity attributable to shareholders of the parent 62 575 70 130 70 329 70 863 51 030 58 307 Market capitalisation, end December 208 279 231 136 234 087 233 553 169 850 192 170 Data per share Basic earnings per share 3.14 4.54 3.39 4.95 2.55 3.74 (a) Income statement figures translated at weighted average annual rate; Balance sheet figures at year-end rate. 14 019 14 047 15.3% 15.2%"
text,49,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"40.0 CHF billion Each region includes sales of the Zones, Nestlé Waters, Nestlé Nutrition, Nespresso, Nestlé Professional, Nestlé Health Science and Nestlé Skin Health."
text,49,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Group results In 2014 Nestlé's organic growth was 4.5%, composed of 2.3% real internal growth and 2.2% pricing."
text,49,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Sales were CHF 91.6 billion, down 0.6%, impacted by negative foreign exchange of -5.5%. Acquisitions, net of divestitures, added 0.4% to sales."
text,49,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"The Group's trading operating profit was CHF 14.0 billion, representing a margin of 15.3%, up 10 basis points, and up 30 basis points in constant currencies."
text,49,2,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"The cost of goods sold fell by 30 basis points as a percentage of sales, driven by product mix and pricing actions and savings created by Nestlé Continuous Excellence which more than offset increases in raw material costs."
text,49,2,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,Distribution costs were up by 10 basis points. Total marketing and administration expenses rose by 10 basis points as we increased consumer facing marketing support for our brands.
text,49,2,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,Net profit rose CHF 4.4 billion to CHF 14.5 billion. The increase also reflects the profit realised on the disposal of part of the stake in L'Oréal and the revaluation gain on the 50% of Galderma already held when the Group brought its ownership from 50% to 100%.
text,49,2,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Reported earnings per share were CHF 4.54, up 44.6%. Underlying earnings per share in constant currencies were up 4.4%."
text,49,2,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,The Group's operating cash flow remained strong at CHF 14.7 billion.
text,49,3,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Geographic sales as % of total sales Asia, Oceania and Africa 29% Europe 28% Americas 43% P Americas +5.4% CHF 39.4 billion P Europe +1.9% CHF 25.9 billion P Asia, Oceania and Africa +5.7% CHF 26.3 billion"
text,50,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Business review The Nestlé Group's organic growth was broad-based, 5.4% in the Americas, 1.9% in Europe and 5.7% in Asia, Oceania and Africa."
text,50,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Our business in developed markets grew 1.1%, achieving sales of CHF 51.4 billion. Our emerging markets business grew 8.9%, delivering sales of CHF 40.2 billion."
text,50,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Real internal growth was 2.3% in the Americas, 2.4% in Europe and 2.4% in Asia, Oceania and Africa."
text,50,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"In 2014 we created Nestlé Skin Health, complementing Nestlé Health Science, further expanding our existing food and beverage business in line with our strategic ambition to be the world's recognised leading Nutrition, Health and Wellness company."
text,50,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"We also established Nestlé Business Excellence at Executive Board level, aggregating business support services. This allows us to better leverage our scale, decrease structural costs, increase the quality of support services and free up resources to deliver growth and to allow our markets to focus on generating demand."
text,50,2,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,Sales by geographic areas Differences 2014/2013 (in %) By principal markets in CHF in local currency in CHF millions 2014 United States +0.7% +1.8% 23 489 Greater China Region +0.3% +1.6% 6 638 France -1.3% +0.1% 5 507 Brazil +0.0% +10.6% 5 117 Germany +0.6% +2.0% 3 340 United Kingdom +5.8% +1.7% 2 987 Mexico -6.9% -1.8% 2 960 Philippines +3.3% +9.4% 2 489 Italy +0.5% +1.9% 2 108 Canada -5.0% +2.9% 1 962 Spain +0.7% +2.1% 1 856 Russia -6.5% +13.4% 1 731 Australia -8.6% -0.8% 1 622 Switzerland +3.5% +3.5% 1 566 Japan -5.0% +4.1% 1 491 Rest of the world -1.2% (a) 26 749 By continent Europe -0.6% (a) 25 903 United States and Canada +0.8% (a) 25 601 Asia +1.5% (a) 20 801 Latin America and Caribbean -5.0% (a) 13 836 Africa +0.7% (a) 3 421 Oceania -7.7% (a) 2 050 Total -0.6% (a) 91 612 (a) Not applicable.
text,51,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Zone Americas Sales of CHF 27.3 billion, 5.0% organic growth, 1.1% real internal growth; 18.8% trading operating profit margin, +60 basis points."
text,51,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,The Zone's organic growth was supported by double-digit growth for Nescafé Dolce Gusto and strong performances in ambient dairy and petcare.
text,51,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"In North America growth improved towards the end of the year while in Latin America good growth was helped by pricing, reflecting inflationary pressures."
text,51,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Our performance in North America was affected by the frozen category. Projects are underway to reposition Lean Cuisine, Hot Pockets and Stouffers."
text,51,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"They address all elements of the marketing mix, reflecting trends such as organic and ethnic, enhancing the brands' relevance to consumers."
text,51,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,We are taking the same approach in frozen pizza where our California Pizza Kitchen did well.
text,51,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"In ice cream the super premium segment performed well with Gelato, and snacks returned to growth, although the premium segment was subdued."
text,51,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,In confectionery the successful roll-out of Butterfinger Peanut Butter Cups continued. Innovations like Natural Bliss and seasonal renovations of flavours helped Coffee-mate deliver good growth.
text,51,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Innovation also ensured the petcare business in North America continued to grow with Dog Chow, Pro Plan and Tidy Cats Lightweight cat litter as highlights."
text,51,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,The launch of Beyond natural pet food gained momentum. Latin America delivered good organic growth despite a worsening of the macroeconomic situation towards the end of the year.
text,51,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Although consumer sentiment varied across the region, most markets did well. All Brazil's categories grew, with Ninho in growing-up milks, KitKat in confectionery, Nesfit in biscuits and Nescau in cocoa and malt beverages making strong contributions."
text,51,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"In Mexico the changes in fiscal legislation, pricing and subdued consumer demand affected the market."
text,51,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Nescafé Dolce Gusto delivered double-digit growth across the region, while Dog Chow and Pro Plan drove sales in the petcare business."
text,51,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Despite higher input costs the Zone's trading operating profit margin improved by 60 basis points to 18.8%, reflecting operational and structural efficiencies and lower other trading expenses."
text,51,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Zone Europe Sales of CHF 15.2 billion, 1.5% organic growth, 2.2% real internal growth; 15.3% trading operating profit margin, +30 basis points."
text,51,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Relative to the market this was good growth, driven by innovation and premiumisation. The European trading environment continued to be volatile and intense, with deflationary pressure increasing during the year and consumer confidence very fragile, reducing the flexibility to price."
text,51,2,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Good performances in France, Switzerland, Austria and the Netherlands, and a recovery in Spain and Portugal supported the growth in Western Europe."
text,51,2,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"The Great Britain region, Germany, Italy and Greece were more challenged. There were strong performances from petcare and Nescafé Dolce Gusto across Western Europe and we saw good growth from innovations in several categories."
text,51,2,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Highlights included Nescafé Gold and Azzera premium soluble coffee, Fresh Up and Buitoni Fiesta in frozen pizza, Maggi snacking noodles in ambient culinary and the launch of premium chocolate tablets Les Recettes de l'Atelier in France."
text,51,2,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"In Central and Eastern Europe, Russia and Ukraine drove the growth in a deteriorating economic environment."
text,51,2,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Petcare, Nescafé Dolce Gusto, soluble coffee, particularly Gold Blend, and confectionery with KitKat were the highlights."
text,51,2,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,The ongoing roll-out of Papyrus cooking papers in ambient culinary also continued to do well.
text,51,2,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Petcare delivered broad-based growth across the Zone, further strengthening its positions, in particular through the premium category with Felix, Purina ONE and Gourmet, and our snacks range."
text,51,2,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"The Zone's trading operating profit margin was 15.3%, up 30 basis points, reflecting our achievements in leveraging our real internal growth and continuous improvement in efficiencies."
text,52,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,Zone Americas (a) In millions of CHF 2013 2014 RIG (%) OG (%) United States and Canada 16 701 16 396 60.1% Latin America and Caribbean 11 657 10 881 39.9% Powdered and Liquid Beverages 3 447 3 190 11.7% Milk products and Ice cream 7 939 7 676 28.1% Prepared dishes and cooking aids 5 196 4 745 17.4% Confectionery 4 186 3 972 14.6% PetCare 7 590 7 694 28.2% Total sales 28 358 27 277 100.0% +1.1% +5.0% Trading operating profit 5 162 5 117 18.8% Capital expenditure 1 019 1 039 3.8% Zone Europe (a) In millions of CHF 2013 2014 RIG (%) OG (%) Western 12 722 12 610 83.1% Eastern and Central 2 845 2 565 16.9% Powdered and Liquid Beverages 4 067 4 027 26.6% Milk products and Ice cream 1 587 1 455 9.6% Prepared dishes and cooking aids 3 879 3 737 24.6% Confectionery 3 061 2 915 19.2% PetCare 2 973 3 041 20.0% Total sales 15 567 15 175 100.0% +2.2% +1.5% Trading operating profit 2 331 2 327 15.3% Capital expenditure 964 747 4.9% (a) 2013 comparatives have been restated following the transfer of responsibility for Nestea RTD businesses in geographic Zones to Nestlé Waters effective as from .
text,53,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Zone Asia, Oceania and Africa Sales of CHF 18.3 billion, 2.6% organic growth, -0.3% real internal growth; 18.7% trading operating profit margin, -20 basis points."
text,53,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,The slower growth in the Zone was due to our largest market China and to Oceania.
text,53,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,In China we needed to adapt our portfolio to reconnect with the fast-changing expectations of the Chinese consumer.
text,53,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Therefore, in addition to correcting trade stocks throughout the year, we focused on innovation, on reformulation and on re-launches, particularly in coffee, ready-to-drink and confectionery."
text,53,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"We continued to see good performances in ambient culinary, ice cream and ready-todrink coffee. In Oceania we are focused on developing new trade channels."
text,53,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Strong growth continued in most other emerging markets, in particular the Philippines, South Asia, the Indochina region, Turkey and many markets in Africa."
text,53,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,We introduced new premium noodles in Singapore and Malaysia. In the Philippines the new fortified Bear Brand milk powders were well received.
text,53,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Maggi created a new breakfast option for the Indian market, Maggi Oats Noodles, and Nestlé Milo Activ-Go was launched in parts of South East Asia."
text,53,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"It was also rolled out in Africa, helping to deliver good growth across the continent."
text,53,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,Strong innovation in products and business models drove performance in Japan with the coffee systems Nescafé Dolce Gusto and Nescafé Gold Blend Barista doing well and KitKat maintaining its growth momentum.
text,53,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"The Zone's trading operating profit margin was 18.7%, down 20 basis points, mainly due to slower growth, input cost increases and some exceptional items."
text,53,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Nestlé Waters Sales of CHF 7.4 billion, 5.4% organic growth, 6.3% real internal growth; 9.7% trading operating profit margin, +50 basis points."
text,53,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Nestlé Waters delivered solid broad-based organic and real internal growth in all three geographies. Nestlé Pure Life continued to be a growth engine, particularly in the emerging markets but also in North America and the United Kingdom."
text,53,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Perrier and S.Pellegrino, our premium international brands, continued to demonstrate our ability to create value in the category."
text,53,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Complementing these performances, strong local brands also delivered good growth, especially Buxton in the United Kingdom, Erikli in Turkey, La Vie in Vietnam and Yunnan Shan Quan in China."
text,53,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"The trading operating profit margin was 9.7%, up 50 basis points, mainly driven by solid growth on the back of contained structural costs."
text,53,2,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,Lower input costs were partly offset by higher distribution costs.
text,54,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Zone Asia, Oceania and Africa (a) In millions of CHF 2013 2014 RIG (%) OG (%) Oceania and Japan 3 050 2 802 15.3% Other Asian markets 10 274 9 860 54.0% Africa and Middle East 5 527 5 610 30.7% Powdered and Liquid Beverages 5 868 5 733 31.4% Milk products and Ice cream 6 814 6 547 35.8% Prepared dishes and cooking aids 2 835 2 888 15.8% Confectionery 2 659 2 500 13.7% PetCare 675 604 3.3% Total sales 18 851 18 272 100.0% -0.3% +2.6% Trading operating profit 3 562 3 408 18.7% Capital expenditure 1 280 697 3.8% Nestlé Waters (a) In millions of CHF 2013 2014 RIG (%) OG (%) Europe 2 205 2 190 29.6% United States and Canada 3 702 3 780 51.2% Other regions 1 350 1 420 19.2% Total sales 7 257 7 390 100.0% +6.3% +5.4% Trading operating profit 665 714 9.7% Capital expenditure 377 308 4.2% (a) 2013 comparatives have been restated following the transfer of responsibility for Nestea RTD businesses in geographic Zones to Nestlé Waters effective as from"
text,55,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Nestlé Nutrition Sales of CHF 9.6 billion, 7.7% organic growth, 3.6% real intern al growth; 20.8% trading operating profit margin, +80 basis points."
text,55,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,Our infant nutrition business saw a very strong performance in many Asian markets including China.
text,55,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Growth was double-digit across Asia, despite political unrest in parts of the Middle East that hindered the distribution of products there."
text,55,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Growth in Latin America was solid, while in Europe and North America, the environment was more challenging."
text,55,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,Infant formula's growth was driven by strong sales of NAN and our premium brands S-26 and Illuma which benefited from the roll-out of successful innovation.
text,55,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"In baby food, infant cereals saw a steady recovery in the United States and Gerber Organic fruit purée pouches for infants, combining good nutrition with convenience, were a highlight for meals and drinks."
text,55,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"We divested our Performance Nutrition business PowerBar during the year. The trading operating profit margin rose 80 basis points to 20.8%, despite the impact of higher input costs."
text,55,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"The improvement was driven by the effects of portfolio management, the good performance in Wyeth Nutrition and efficiencies."
text,55,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Other businesses Sales of CHF 13.9 billion, 7.1% organic growth, 5.6% real internal growth; 19.1% trading operating profit margin, +140 basis points."
text,55,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"The growth for Nestlé Professional was driven by the emerging markets, particularly China, the Philippines, the Indochina region, Middle East and Russia whilst Western Eur ope and North America continued to face challenges in the out-of-home environment."
text,55,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"The strategic growth drivers; beverage solutions and desserts solutions, continued to perform well. Nespresso grew in all regions, further expanding its presence around the world."
text,55,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"The focus on quality and investments in products, machines and services were the base for its strong results."
text,55,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,Nespresso continued to drive the expansion of the global single-serve coffee market with the successful launch of the VertuoLine system in North America creating a new premium coffee segment.
text,55,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"The roll-out of the innovative automated retail boutique, the Nespresso Cube, is pioneering a new way of shopping and a personalised service for consumers."
text,55,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,Nestlé Health Science continued to develop nutritional therapies that have proven clinical benefit and health economic value.
text,55,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,Growth was primarily driven by strong performances in Europe and by its increasing presence in China.
text,55,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"New innovations for Vitaflo in the United Kingdom, the new Boost bottle in Canada, and the Meritene range in Europe all helped deliver good growth."
text,55,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,Nestlé Skin Health delivered double-digit growth in line with expectations with strong performances in all geographies but particularly in the Americas and Asia.
text,55,2,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,All business lines contributed to the growth. Nestlé Skin Health was further strengthened by the acquisition of the full rights to commercialise several key aesthetic dermatology products in the United States and Canada.
text,55,2,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"The trading operating profit margin of the Other businesses increased by 140 basis points to 19.1%, driven mainly by the good performance of all businesses and helped by the exceptional contribution during the first six months of Galderma's integration into Nestlé Skin Health."
text,56,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Nestlé Nutrition In millions of CHF 2013 2014 RIG (%) OG (%) Europe 1 742 1 655 17.2% Americas 3 724 3 323 34.6% Asia, Oceania and Africa 4 360 4 636 48.2% Total sales 9 826 9 614 100.0% +3.6% +7.7% Trading operating profit 1 961 1 997 20.8% Capital expenditure 430 363 3.8% Other businesses (a) In millions of CHF 2013 2014 RIG (%) OG (%) Total sales 12 299 13 884 +5.6% +7.1% Trading operating profit 2 175 2 654 19.1% Capital expenditure 642 573 4.1% (a) Mainly Nespresso, Nestlé Professional, Nestlé Health Science and Nestlé Skin Health (renamed following the integration of Galderma as from July 2014)."
text,57,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,Net profit and earnings per share Net profit rose CHF 4.4 billion to CHF 14.5 billion.
text,57,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,The increase includes the profit realised on the disposal of part of the stake in L'Oréal and the revaluation gain on the 50% of Galderma already held when the Group brought its ownership from 50% to 100%.
text,57,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"As a consequence, reported earnings per share were CHF 4.54, up 44.6%. Underlying earnings per share were up 4.4% in constant currencies."
text,57,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"The underlying tax rate was 27.1%, relatively flat compared to 27.0% in 2013. Cash flow The Group's operating cash flow was CHF 14.7 billion compared to CHF 15.0 billion in 2013, and was again affected by the strength of the Swiss Franc in a challenging foreign exchange environment."
text,57,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"The Group's free cash flow remained strong at CHF 14.1 billion. While this figure includes the proceeds from the partial disposal of the L'Oréal stake, it is also a reflection of our ongoing focus on capital discipline, including all elements of working capital, capital expenditure and a continuous focus on efficiencies and profitable growth."
text,57,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,Financial position The Group's net debt fell from CHF 14.7 billion to CHF 12.3 billion reflecting our strong free cash flow during the year at CHF 14.1 billion more than offsetting the payment of the dividend of CHF 6.9 billion and the initial phase of the current share buy-back programme.
text,57,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Return on invested capital The Group's return on invested capital was 10.8% including goodwill, impacted partially by the integration of Galderma and it was 30.4% excluding goodwill, up 30 basis points."
